Type,ID,SedRed,Cost,Duck,Site_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth
WCMO,14816,59.942,18573.393,9.609,14816,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,44668.97656,402020.7891,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Canisteo,0.248,0.248,0.11235239999999999,0.714368,31940.82227,31886.24414,L83A,92,843,363.28927830000003,GBER_CONUS_wet_poly,128.78517150000002
WCMO,14817,4.333,5658.8369999999995,2.661,14817,COB,1,66,940,915,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,3432.664795,30893.98315,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.24,0.24,0.045782300000000005,0.2374,788.4052734,814.3049316,113,92,1416,335.03720510000005,GBER_CONUS_wet_poly,387.53164669999995
WCMO,14818,63.758,19142.127,9.925,14818,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,47632.18359,428689.6523,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Not Hydric,0.0,None,1.25,clay loam,5.0,Nicollet,0.25,0.25,0.1649525,0.7221459,34335.87109,34371.67578,130,92,1416,425.91933739999996,GBER_CONUS_wet_poly,127.39807890000002
WCMO,14819,14.82,7253.734,4.928999999999999,14819,COB,1,66,940,915,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,11742.374020000001,105681.3662,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.2533333,0.2533333,0.301833,0.5434346999999999,6294.604981,6376.441895,114,90,459,625.923918,NCED easement_GBERB,165.61326599999998
WCMO,14820,5.372999999999999,5816.985,2.971,14820,COB,1,66,940,915,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,4256.642578,38309.7832,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.24,0.24,0.4843453,0.5230017,2160.52002,2224.567627,113,92,791,714.1159079,GBER_CONUS_wet_poly,175.90765380000002
WCMO,14821,315.425,86034.04,22.579,14821,COB,1,66,940,915,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,245453.7188,2209083.469,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,3.6,clay loam,4.6,Webster,0.222,0.222,0.2829764,1.3229997,323846.5313,324492.5313,106B,84,791,86.3221625,GBER_CONUS_wet_poly,63.492076899999994
WCMO,14822,818.992,183008.34699999998,36.397,14822,COB,1,66,940,915,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,643085.625,5787770.625,Cultivated Crops,Not prime farmland,,All Hydric,1.0,None,2.8055555560000003,,4.3611111110000005,Fluvaquents,0.16277779999999997,0.16277779999999997,0.22168179999999998,1.8995088,1222111.75,1220632.375,86,71,791,0.0,GBER_CONUS_wet_poly,37.378082299999996
WCMO,14823,21.122,8415.497,7.1339999999999995,14823,MAP,2,73,1065,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,17795.37305,160158.3574,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.75,silty clay loam,5.0,Marna,0.26,0.26,0.0295466,0.6808749,11857.436520000001,12108.93359,229,92,12726,441.1705005,GBER_CONUS_wet_poly,135.1202545
WCMO,14824,21.147,3419.761,7.148,14824,MAP,2,73,1065,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,17817.58984,160358.3086,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,5.0,Brownton,0.3,0.3,0.9310185,0.1073385,1886.6893309999998,1911.3303219999998,134,84,5372,0.0,GBER_CONUS_wet_poly,782.5708007999999
WCMO,14825,51.417,27338.305,10.247,14825,MAP,1,69,1011,1009,Blue Earth,Upper Maple,Map AB UG,AB,1,MC,28,47936.54297,431428.8867,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.333333333,clay loam,3.666666667,Webster,0.1666667,0.1666667,0.10913699999999998,1.2873375,61626.13672,61665.39453,L85A,81,8419,500.4649865,GBER_CONUS_wet_poly,62.9205589
WCMO,14826,5.937,11320.6,3.195,14826,MAP,1,69,1011,1009,Blue Earth,Upper Maple,Map AB UG,AB,1,MC,28,4640.261231,41762.35107,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.0,clay loam,5.0,Glencoe,0.24,0.24,0.3927171,0.3723219,1779.326416,1726.40979,L83A,92,8419,1068.7441820000001,GBER_CONUS_wet_poly,247.09800719999998
WCMO,14827,6.063,11355.669,3.236,14827,MAP,1,69,1011,1009,Blue Earth,Upper Maple,Map AB UG,AB,1,MC,28,4763.483397999999,42871.350589999995,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.0,clay loam,5.0,Glencoe,0.24,0.24,0.1410607,0.26633850000000003,1294.405273,1267.772705,L107A,92,8419,908.7111907,GBER_CONUS_wet_poly,345.4250488
WCMO,14828,12.98,7211.56,5.041,14828,MAP,1,69,1011,1009,Blue Earth,Upper Maple,Map AB UG,AB,1,MC,28,11522.64063,103703.7656,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.0,clay loam,5.0,Glencoe,0.24,0.24,0.36123679999999997,0.29355640000000005,3328.9291989999997,3380.078125,L107A,91,8419,1316.487291,GBER_CONUS_wet_poly,309.99157710000003
WCMO,14829,19.86,21599.6,6.349,14829,MAP,1,69,1011,1009,Blue Earth,Upper Maple,Map AB UG,AB,1,MC,28,18246.42188,164217.7969,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.0,clay loam,5.0,Glencoe,0.24,0.24,0.4086888,0.38870140000000003,6989.629395,7087.241211,L83A,92,12068,1277.2320140000002,GBER_CONUS_wet_poly,236.68551639999998
WCMO,14830,19.907,28311.234,6.319,14830,MAP,1,69,1011,1009,Blue Earth,Upper Maple,Map AB UG,AB,1,MC,28,18292.28906,164630.6016,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,2.6,clay loam,4.4,Webster,0.212,0.212,0.1718184,0.7977949000000001,14475.19043,14582.80371,921C2,74,8419,0.0,GBER_CONUS_wet_poly,92.75566859999999
WCMO,14831,5.167000000000001,15978.31,3.139,14831,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,3437.540039,30937.86035,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Waldorf,0.28,0.28,1e-05,0.3178092,1081.1870119999999,1091.8378910000001,229,90,13111,1037.349389,GBER_CONUS_wet_poly,283.1887512
WCMO,14838,19.082,12968.466,6.781000000000001,14838,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,15466.25879,139196.3291,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Waldorf,0.28,0.28,0.257255,0.21319699999999997,3281.1010739999997,3295.3911129999997,229,90,3316,557.9470146000001,GBER_CONUS_wet_poly,422.14483640000003
WCMO,14839,4.901,5615.763000000001,1.8090000000000002,14839,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,3208.238281,28874.14453,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,silty clay loam,5.0,Waldorf,0.28,0.28,0.14480739999999998,0.1158173,365.86688230000004,371.3501282,229,85,8338,859.555138,GBER_CONUS_wet_poly,733.9144897000001
WCMO,14840,7.216,5999.632,3.951,14840,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,5208.26709,46874.40381,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,silty clay loam,5.0,Waldorf,0.28,0.28,0.48362330000000003,0.1368026,675.9418335,712.0824585,229,85,3316,1107.523578,GBER_CONUS_wet_poly,621.3330687999999
WCMO,14841,5.502999999999999,715.49,3.339,14841,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,3727.835938,33550.52344,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Brownton,0.28,0.28,2.4988653999999997,0.0919711,372.4829407,342.6493835,84,81,3316,1095.073154,GBER_CONUS_wet_poly,880.7115479
WCMO,14842,4.7989999999999995,5598.732,3.057,14842,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,3119.503906,28075.535160000003,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Marna,0.28,0.28,0.597112,0.1769542,544.664856,551.6807251,110,87,4418,1472.9355070000001,GBER_CONUS_wet_poly,491.652771
WCMO,14922,12.118,24855.192000000003,4.994,14922,MAP,1,69,1009,986,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,10685.84766,96172.62891,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,2.25,clay loam,5.0,Glencoe,0.24,0.24,0.6750543999999999,0.35468720000000004,3821.0451659999994,3787.44458,L107A,92,3931,347.663042,GBER_CONUS_wet_poly,259.3834839
WCMO,14923,58.17100000000001,20530.414,11.302,14923,MAP,1,69,1009,986,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,54570.01953,491130.1758,Cultivated Crops,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,All Hydric,1.0,None,5.416666667,silty clay loam,5.0,Coland,0.26,0.26,3.0422997000000005,1.1697114,64427.703129999994,63785.91016,921C2,88,3931,0.0,GBER_CONUS_wet_poly,75.23223879999999
WCMO,14949,10.783,12483.722,5.02,14949,LES,1,43,926,924,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,12940.65332,116465.8799,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.24,0.24,0.0486255,0.2708497,3378.57959,3502.3066409999997,113,92,6431,2489.479109,GBER_CONUS_wet_poly,339.67175289999994
WCMO,14950,11.869000000000002,12733.901000000002,5.251,14950,LES,1,43,926,924,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,14244.134769999999,128197.2129,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Canisteo,0.2533333,0.2533333,0.4574879,0.40976080000000004,5907.931152,5832.23877,113,90,3213,2006.1615570000001,GBER_CONUS_wet_poly,219.6403503
WCMO,14951,2.5380000000000003,10587.786,2.447,14951,LES,1,43,930,924,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,24,3062.473389,27562.2605,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.26,0.26,4.1638779999999995,0.1840516,536.6945801,563.2247925,113,89,498,2425.612816,GBER_CONUS_wet_poly,483.55990599999996
WCMO,14952,8.828,17033.289,4.5280000000000005,14952,LES,1,43,926,924,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,10593.81543,95344.33887,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,4.333333333,clay loam,5.0,Webster,0.24,0.24,0.8063133000000001,0.6169823,6496.823242,6531.205078,113,93,6431,1658.5768150000001,GBER_CONUS_wet_poly,150.73365780000003
WCMO,14953,6.282,11455.098,3.842,14953,LES,1,43,930,924,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,24,7581.333984000001,68232.00586,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Canisteo,0.2533333,0.2533333,0.5037887,0.23741700000000002,1692.30835,1798.566528,113,90,6431,1943.1989079999998,GBER_CONUS_wet_poly,379.0798645
WCMO,14954,52.03,27055.856,11.107000000000001,14954,LES,1,43,930,924,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,24,62813.25391,565319.2852,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.714285714,clay loam,4.428571429,Webster,0.22,0.22,0.4500698,0.7572683000000001,47782.875,47530.34375,113,90,498,1879.062752,GBER_CONUS_wet_poly,118.84823610000001
WCMO,14955,13.827,18184.91,5.669,14955,LES,1,43,926,924,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,16593.97461,149345.7715,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.333333333,clay loam,5.0,Webster,0.24,0.24,0.2134593,0.6825017,11222.375979999999,11316.77051,113,93,6431,1028.971143,GBER_CONUS_wet_poly,136.26339719999999
WCMO,14956,10.238999999999999,12371.545,4.92,14956,LES,1,43,930,924,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,24,12356.19141,111205.7227,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.24,0.24,0.38255959999999994,0.3500678,4395.101074,4322.213867,113,92,498,1226.848053,GBER_CONUS_wet_poly,262.8062439
WCMO,14957,30.522,14413.101,6.696000000000001,14957,COB,1,66,974,955,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,22993.08008,206937.7207,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.24,0.24,0.0749813,0.5998886999999999,13799.83984,13782.77539,113,91,6431,1106.5735849999999,GBER_CONUS_wet_poly,151.6947937
WCMO,14958,4.113,11090.23,2.804,14958,LES,1,45,996,972,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,26,4052.470215,36472.23193,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.26,0.26,0.10538070000000001,0.2842364,1174.18042,1150.9803470000002,113,89,6431,706.5054054,GBER_CONUS_wet_poly,313.11965939999993
WCMO,14959,25.651999999999997,26801.112,6.997999999999999,14959,LES,1,45,996,972,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,26,25280.26758,227522.4082,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,2.666666667,clay loam,5.0,Webster,0.2466667,0.2466667,0.0625638,0.6271746,15697.552730000001,15843.041019999999,113,93,6431,579.6952941000001,GBER_CONUS_wet_poly,148.28405759999998
WCMO,14960,47.806000000000004,11838.166000000001,8.376,14960,COB,1,66,974,955,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,35628.11719,320653.0547,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,2.25,clay loam,5.0,Webster,0.25,0.25,1.4000964,0.49836590000000003,17519.55664,17742.34375,113,92,498,990.772332,GBER_CONUS_wet_poly,184.603302
WCMO,14961,4.065,5610.744000000001,2.501,14961,COB,1,66,974,955,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,3182.091065,28638.81958,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.5,clay loam,5.0,Webster,0.24,0.24,0.5334901999999999,0.29635490000000003,912.1802367999999,942.3109131000001,113,95,498,613.6851092,GBER_CONUS_wet_poly,320.5616455
WCMO,14962,39.841,10815.18,7.696000000000001,14962,COB,1,66,974,955,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,30298.17188,272683.5469,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.25,clay loam,5.0,Webster,0.25,0.25,0.2133004,0.42196490000000003,12783.00586,12775.02441,113,92,498,564.7613914,GBER_CONUS_wet_poly,218.0276031
WCMO,14963,11.014000000000001,6655.09,4.111000000000001,14963,COB,1,66,974,955,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,8623.327148,77609.94434,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.24,0.24,1.0147277,0.17654260000000002,1458.594849,1521.225342,113,91,498,426.22986839999993,GBER_CONUS_wet_poly,515.4563598999999
WCMO,14964,4.569,5686.553000000001,2.6460000000000004,14964,COB,1,66,974,955,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,3577.069824,32193.628419999997,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.26,0.26,0.1505703,0.28758540000000005,1001.659912,1027.9295650000001,113,89,498,439.6337307,GBER_CONUS_wet_poly,309.4733276
WCMO,14965,175.47,76603.879,18.345,14965,LES,1,45,996,972,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,26,173230.2813,1559072.531,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.8,clay loam,5.0,Webster,0.252,0.252,0.112023,0.6485731,112423.6641,112266.75,113,91,6431,157.2088591,GBER_CONUS_wet_poly,140.3080139
WCMO,14966,5.983,11131.454,3.383,14966,LES,1,45,996,972,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,26,5895.086914,53055.782230000004,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.24,0.24,0.17300190000000001,0.28850149999999997,1682.5408940000002,1699.442505,113,92,6431,202.14979680000002,GBER_CONUS_wet_poly,318.8891602
WCMO,14967,57.751000000000005,13429.305,9.326,14967,COB,1,66,1031,1030,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,43918.25,395264.25,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,2.0,clay loam,4.2,Webster,0.204,0.204,0.1942035,0.7792751,33833.00781,34198.41016,113,90,11030,705.1485837,GBER_CONUS_wet_poly,115.49195859999999
WCMO,14968,11.714,15952.178999999998,4.26,14968,COB,1,66,1089,1092,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,9276.178711,83485.6084,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,2.0,clay loam,5.0,Webster,0.2533333,0.2533333,0.5609911,0.8914681000000001,8159.60791,8263.114258,113,91,498,368.57750980000003,GBER_CONUS_wet_poly,102.078804
WCMO,14969,4.2219999999999995,5641.624,2.573,14969,COB,1,66,1031,1030,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,3342.980469,30086.82422,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.24,0.24,0.37671570000000004,0.2199333,730.3984985000001,734.6744385,113,91,11030,589.3434732000001,GBER_CONUS_wet_poly,413.76181030000004
WCMO,14970,15.808,7375.826,4.9319999999999995,14970,COB,1,66,974,955,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,12378.49414,111406.4473,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.24,0.24,0.3381916,0.4139823,5096.950195,5120.575195,113,91,498,0.0,GBER_CONUS_wet_poly,219.81616209999999
WCMO,14971,13.183,7003.821,4.552,14971,COB,1,66,1031,1030,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,10440.280270000001,93962.52246000001,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.2533333,0.2533333,0.2938862,0.3243813,3415.735107,3384.060303,113,89,11030,544.8096401,GBER_CONUS_wet_poly,274.3684692
WCMO,14972,15.167,14466.258999999998,4.845,14972,COB,1,66,1089,1092,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,12011.750979999999,108105.7588,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.26,0.26,0.5050084,0.5282986999999999,6333.244629,6340.95166,113,89,493,501.377591,GBER_CONUS_wet_poly,168.4653168
WCMO,14973,14.542,7185.42,4.737,14973,COB,1,66,974,955,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,11386.44629,102478.0166,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Webster,0.24,0.24,0.6680498,0.23224539999999996,2652.474854,2642.4372559999997,113,92,11146,283.226525,GBER_CONUS_wet_poly,396.1327209
WCMO,14974,80.756,49893.29,11.040999999999999,14974,COB,1,66,1089,1092,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,62171.734379999994,559545.6094,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,3.5,clay loam,5.0,Webster,0.2466667,0.2466667,0.2841376,0.8930722,55483.89844,55481.54297,113,92,11146,253.19325010000003,GBER_CONUS_wet_poly,103.0151901
WCMO,14975,108.029,45453.697,14.382,14975,LES,1,45,996,972,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,26,106567.5703,959108.1328,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Not Hydric,0.0,None,3.1818181819999998,clay loam,4.272727273,Nicollet,0.20727270000000003,0.20727270000000003,0.36332040000000004,1.5097798999999998,160691.9063,160770.6094,102C,88,493,173.71422859999998,GBER_CONUS_wet_poly,58.2866402
WCMO,15112,6.506,17236.724,3.7539999999999996,15112,MAP,1,72,1042,956,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,5463.630371,49172.67334,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Marna,0.28,0.28,0.19842079999999998,0.3935834,2104.096924,2148.949463,110,87,9319,681.7808287,GBER_CONUS_wet_poly,221.0459137
WCMO,15122,6.2379999999999995,5905.049,3.625,15122,MAP,2,53,968,967,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,4715.476074,42439.28467,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Marna,0.28,0.28,1e-05,0.46376949999999995,2066.0932620000003,2185.508057,110,87,2347,531.7957494,GBER_CONUS_wet_poly,187.5931854
WCMO,15123,9.203,12249.882,4.561,15123,MAP,2,53,968,967,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,7483.196289,67348.7666,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.166666667,silty clay loam,5.0,Marna,0.2666667,0.2666667,0.3775489,0.1610415,1200.081421,1204.337769,130,90,5850,365.96147189999994,GBER_CONUS_wet_poly,558.8620605000001
WCMO,15163,5.414,10725.059,3.28,15163,MAP,2,53,890,835,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,3777.692871,33999.23584,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,silty clay loam,5.0,Waldorf,0.28,0.28,0.6138437,0.33526409999999995,1249.19397,1265.741455,229,85,3209,329.4389856,GBER_CONUS_wet_poly,253.5314789
WCMO,15164,18.984,3138.68,6.835,15164,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,16353.10645,147177.958,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Not Hydric,0.0,None,1.25,silty clay loam,5.0,Shorewood,0.28,0.28,0.41355859999999994,0.27426799999999996,4509.789063,4482.365723,287,85,3209,35.72245031,GBER_CONUS_wet_poly,309.915802
WCMO,15165,14.177999999999999,12228.983,5.757000000000001,15165,MAP,2,53,890,835,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,11613.41699,104520.7529,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.666666667,silty clay loam,5.0,Waldorf,0.28,0.28,0.4191407999999999,0.3087486,3526.218018,3583.412842,229,81,3209,293.6225764,GBER_CONUS_wet_poly,262.34936519999997
WCMO,15166,23.506999999999998,8936.638,7.665,15166,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,20510.61523,184595.5371,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.333333333,loam,5.0,Delft,0.2533333,0.2533333,4.641706500000001,0.5585289999999999,11310.21191,11448.69434,110,88,1043,0.0,GBER_CONUS_wet_poly,157.5567322
WCMO,15167,5.9079999999999995,5832.448,3.531,15167,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,4337.208496,39034.87646,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,silty clay loam,5.0,Waldorf,0.28,0.28,2.0865588,0.1096432,461.81707760000006,475.25228880000003,229,85,3809,398.6665736,GBER_CONUS_wet_poly,775.2420043999999
